season,award,player,age,tm,first,pts_won,pts_max,share,winner,seas_id,player_id
1999,dpoy,David Robinson,33,SAS,3,3,118,0.025,FALSE,16340,2494
1999,dpoy,Tim Duncan,22,SAS,2,2,118,0.017,FALSE,16667,3092
1999,dpoy,Theo Ratliff,25,PHI,2,2,118,0.017,FALSE,16665,2959
1999,dpoy,Michael Curry,30,MIL,1,1,118,0.008,FALSE,16546,2811
1999,dpoy,Kevin Garnett,22,MIN,1,1,118,0.008,FALSE,16499,2936
1999,dpoy,Eddie Jones,27,TOT,1,1,118,0.008,FALSE,16381,2855
1999,dpoy,Hakeem Olajuwon,36,HOU,1,1,118,0.008,FALSE,16422,2176
1999,dpoy,Scottie Pippen,33,HOU,1,1,118,0.008,FALSE,16632,2394
1999,dpoy,Clifford Robinson,32,PHO,1,1,118,0.008,FALSE,16314,2492
1999,mip,Darrell Armstrong,30,ORL,54,54,118,0.458,TRUE,16338,2846
1999,mip,Eric Snow,25,PHI,15,15,118,0.127,FALSE,16395,2919
1999,mip,Gary Trent,24,DAL,14,14,118,0.119,FALSE,16407,2923
1999,mip,Joe Smith,23,MIN,8,8,118,0.068,FALSE,16472,2932
1999,mip,Danny Fortson,22,DEN,7,7,118,0.059,FALSE,16335,3052
1999,mip,Theo Ratliff,25,PHI,4,4,118,0.034,FALSE,16665,2959
1999,mip,Maurice Taylor,22,LAC,3,3,118,0.025,FALSE,16545,3081
1999,mip,Brian Grant,26,POR,2,2,118,0.017,FALSE,16268,2840
1999,mip,Tracy McGrady,19,TOR,2,2,118,0.017,FALSE,16681,3096
1999,mip,Dee Brown,30,TOR,1,1,118,0.008,FALSE,16345,2578
1999,mip,Randy Brown,30,CHI,1,1,118,0.008,FALSE,16586,2678
1999,mip,Othella Harrington,25,HOU,1,1,118,0.008,FALSE,16570,3013
1999,mip,Antonio McDyess,24,DEN,1,1,118,0.008,FALSE,16238,2896
1999,mip,Greg Ostertag,25,UTA,1,1,118,0.008,FALSE,16421,2925
1999,mip,Clifford Robinson,32,PHO,1,1,118,0.008,FALSE,16314,2492
1999,mip,Bryon Russell,28,UTA,1,1,118,0.008,FALSE,16276,2775
1999,mip,Latrell Sprewell,28,NYK,1,1,118,0.008,FALSE,16513,2729
1999,mip,Haywoode Workman,33,MIL,1,1,118,0.008,FALSE,16424,2511
1999,nba mvp,Karl Malone,35,UTA,44,827,1180,0.701,TRUE,16488,2252
1999,nba mvp,Alonzo Mourning,28,MIA,36,773,1180,0.655,FALSE,16217,2696
1999,nba mvp,Tim Duncan,22,SAS,30,740,1180,0.627,FALSE,16667,3092
1999,nba mvp,Allen Iverson,23,PHI,5,319,1180,0.27,FALSE,16216,2967
1999,nba mvp,Jason Kidd,25,PHO,2,159,1180,0.135,FALSE,16451,2870
1999,nba mvp,Shaquille O'Neal,26,LAL,1,89,1180,0.075,FALSE,16638,2751
1999,nba mvp,Chris Webber,25,SAC,0,51,1180,0.043,FALSE,16308,2781
1999,nba mvp,Grant Hill,26,DET,0,39,1180,0.033,FALSE,16416,2863
1999,nba mvp,Gary Payton,30,SEA,0,35,1180,0.03,FALSE,16406,2585
1999,nba mvp,Kevin Garnett,22,MIN,0,9,1180,0.008,FALSE,16499,2936
1999,nba mvp,Shawn Kemp,29,CLE,0,7,1180,0.006,FALSE,16641,2544
1999,nba mvp,David Robinson,33,SAS,0,6,1180,0.005,FALSE,16340,2494
1999,nba mvp,Hakeem Olajuwon,36,HOU,0,3,1180,0.003,FALSE,16422,2176
1999,nba mvp,Arvydas Sabonis,34,POR,0,3,1180,0.003,FALSE,16240,2897
1999,nba mvp,Darrell Armstrong,30,ORL,0,2,1180,0.002,FALSE,16338,2846
1999,nba mvp,Vince Carter,22,TOR,0,1,1180,0.001,FALSE,16697,3166
1999,nba mvp,Anfernee Hardaway,27,ORL,0,1,1180,0.001,FALSE,16226,2767
1999,nba mvp,Mark Jackson,33,IND,0,1,1180,0.001,FALSE,16533,2373
1999,nba mvp,Glenn Robinson,26,MIL,0,1,1180,0.001,FALSE,16415,2862
1999,nba mvp,Steve Smith,29,ATL,0,1,1180,0.001,FALSE,16652,2688
1999,nba mvp,Rasheed Wallace,24,POR,0,1,1180,0.001,FALSE,16589,2950
1999,nba roy,Vince Carter,22,TOR,113,113,118,0.958,TRUE,16697,3166
1999,nba roy,Jason Williams,23,SAC,3,3,118,0.025,FALSE,16453,3123
1999,nba roy,Paul Pierce,21,BOS,2,2,118,0.017,FALSE,16578,3146
1999,smoy,Darrell Armstrong,30,ORL,85,85,118,0.72,TRUE,16338,2846
1999,smoy,Rasheed Wallace,24,POR,16,16,118,0.136,FALSE,16589,2950
1999,smoy,Antonio Davis,30,IND,5,5,118,0.042,FALSE,16236,2768
1999,smoy,Jalen Rose,26,IND,5,5,118,0.042,FALSE,16439,2867
1999,smoy,Dee Brown,30,TOR,2,2,118,0.017,FALSE,16345,2578
1999,smoy,Dell Curry,34,MIL,2,2,118,0.017,FALSE,16347,2299
1999,smoy,Terry Porter,35,MIA,2,2,118,0.017,FALSE,16664,2273
1999,smoy,Howard Eisley,26,UTA,1,1,118,0.008,FALSE,16429,2865
1998,dpoy,Dikembe Mutombo,31,ATL,39,39,116,0.336,TRUE,15842,2648
1998,dpoy,Gary Payton,29,SEA,37,37,116,0.319,FALSE,15884,2585
1998,dpoy,David Robinson,32,SAS,10,10,116,0.086,FALSE,15814,2494
1998,dpoy,Michael Jordan,34,CHI,6,6,116,0.052,FALSE,16041,2193
1998,dpoy,Mookie Blaylock,30,ATL,4,4,116,0.034,FALSE,16051,2531
1998,dpoy,Tim Duncan,21,SAS,4,4,116,0.034,FALSE,16152,3092
1998,dpoy,Bo Outlaw,26,ORL,4,4,116,0.034,FALSE,15710,2771
1998,dpoy,Dennis Rodman,36,CHI,4,4,116,0.034,FALSE,15827,2301
1998,dpoy,Anthony Mason,31,CHH,2,2,116,0.017,FALSE,15682,2481
1998,dpoy,Scottie Pippen,32,CHI,2,2,116,0.017,FALSE,16113,2394
1998,dpoy,Kevin Garnett,21,MIN,1,1,116,0.009,FALSE,15989,2936
1998,dpoy,Kendall Gill,29,NJN,1,1,116,0.009,FALSE,15981,2598
1998,dpoy,Horace Grant,32,ORL,1,1,116,0.009,FALSE,15912,2361
1998,dpoy,Brevin Knight,22,CLE,1,1,116,0.009,FALSE,15724,3043
1998,mip,Alan Henderson,25,ATL,33,33,116,0.284,TRUE,15668,2892
1998,mip,Corliss Williamson,24,SAC,25,25,116,0.216,FALSE,15793,2908
1998,mip,Donyell Marshall,24,GSW,24,24,116,0.207,FALSE,15851,2853
1998,mip,Nick Anderson,30,ORL,6,6,116,0.052,FALSE,16056,2533
1998,mip,Michael Finley,24,DAL,6,6,116,0.052,FALSE,16040,2948
1998,mip,Theo Ratliff,24,TOT,5,5,116,0.043,FALSE,16148,2959
1998,mip,Kobe Bryant,19,LAL,3,3,116,0.026,FALSE,15998,3000
1998,mip,Vin Baker,26,SEA,2,2,116,0.017,FALSE,16185,2830
1998,mip,Lamond Murray,24,LAC,2,2,116,0.017,FALSE,16000,2876
1998,mip,Bo Outlaw,26,ORL,2,2,116,0.017,FALSE,15710,2771
1998,mip,Antoine Walker,21,BOS,2,2,116,0.017,FALSE,15689,2969
1998,mip,John Wallace,23,TOR,2,2,116,0.017,FALSE,15968,2997
1998,mip,Matt Geiger,28,CHH,1,1,116,0.009,FALSE,16035,2737
1998,mip,Karl Malone,34,UTA,1,1,116,0.009,FALSE,15974,2252
1998,mip,Jalen Rose,25,IND,1,1,116,0.009,FALSE,15925,2867
1998,mip,Rod Strickland,31,WAS,1,1,116,0.009,FALSE,16092,2461
1998,nba mvp,Michael Jordan,34,CHI,92,1084,1160,0.934,TRUE,16041,2193
1998,nba mvp,Karl Malone,34,UTA,20,842,1160,0.726,FALSE,15974,2252
1998,nba mvp,Gary Payton,29,SEA,3,431,1160,0.372,FALSE,15884,2585
1998,nba mvp,Shaquille O'Neal,25,LAL,1,311,1160,0.268,FALSE,16118,2751
1998,nba mvp,Tim Duncan,21,SAS,0,148,1160,0.128,FALSE,16152,3092
1998,nba mvp,Tim Hardaway,31,MIA,0,71,1160,0.061,FALSE,16153,2552
1998,nba mvp,David Robinson,32,SAS,0,36,1160,0.031,FALSE,15814,2494
1998,nba mvp,Vin Baker,26,SEA,0,24,1160,0.021,FALSE,16185,2830
1998,nba mvp,Grant Hill,25,DET,0,23,1160,0.02,FALSE,15898,2863
1998,nba mvp,Scottie Pippen,32,CHI,0,14,1160,0.012,FALSE,16113,2394
1998,nba mvp,Glen Rice,30,CHH,0,7,1160,0.006,FALSE,15895,2509
1998,nba mvp,Antoine Walker,21,BOS,0,6,1160,0.005,FALSE,15689,2969
1998,nba mvp,Jason Kidd,24,PHO,0,5,1160,0.004,FALSE,15935,2870
1998,nba mvp,John Stockton,35,UTA,0,5,1160,0.004,FALSE,15964,2183
1998,nba mvp,Mitch Richmond,32,SAC,0,3,1160,0.003,FALSE,16048,2449
1998,nba mvp,Reggie Miller,32,IND,0,2,1160,0.002,FALSE,16079,2386
1998,nba mvp,Rik Smits,31,IND,0,2,1160,0.002,FALSE,16089,2458
1998,nba mvp,Michael Finley,24,DAL,0,1,1160,0.001,FALSE,16040,2948
1998,nba mvp,Rod Strickland,31,WAS,0,1,1160,0.001,FALSE,16092,2461
1998,nba roy,Tim Duncan,21,SAS,113,113,116,0.974,TRUE,16152,3092
1998,nba roy,Keith Van Horn,22,NJN,3,3,116,0.026,FALSE,15979,3074
1998,smoy,Danny Manning,31,PHO,57,57,116,0.491,TRUE,15806,2417
1998,smoy,Kobe Bryant,19,LAL,31,31,116,0.267,FALSE,15998,3000
1998,smoy,Dale Ellis,37,SEA,21,21,116,0.181,FALSE,15798,2112
1998,smoy,John Starks,32,NYK,3,3,116,0.026,FALSE,15963,2438
1998,smoy,Jerry Stackhouse,23,TOT,2,2,116,0.017,FALSE,15947,2930
1998,smoy,Michael Curry,29,MIL,1,1,116,0.009,FALSE,16039,2811
1998,smoy,Tracy Murray,26,WAS,1,1,116,0.009,FALSE,16174,2757
1997,dpoy,Dikembe Mutombo,30,ATL,60,60,115,0.522,TRUE,15239,2648
1997,dpoy,Gary Payton,28,SEA,25,25,115,0.217,FALSE,15300,2585
1997,dpoy,Mookie Blaylock,29,ATL,18,18,115,0.157,FALSE,15491,2531
1997,dpoy,Scottie Pippen,31,CHI,4,4,115,0.035,FALSE,15576,2394
1997,dpoy,Michael Jordan,33,CHI,3,3,115,0.026,FALSE,15484,2193
1997,dpoy,Joe Dumars,33,DET,1,1,115,0.009,FALSE,15381,2248
1997,dpoy,Mario Elie,33,HOU,1,1,115,0.009,FALSE,15452,2610
1997,dpoy,Rick Fox,27,BOS,1,1,115,0.009,FALSE,15533,2680
1997,dpoy,Horace Grant,31,ORL,1,1,115,0.009,FALSE,15331,2361
1997,dpoy,Shawn Kemp,27,SEA,1,1,115,0.009,FALSE,15588,2544
1997,mip,Isaac Austin,27,MIA,41,41,115,0.357,TRUE,15336,2656
1997,mip,Doug Christie,26,TOR,17,17,115,0.148,FALSE,15253,2712
1997,mip,Rasheed Wallace,22,POR,13,13,115,0.113,FALSE,15516,2950
1997,mip,Voshon Lenard,23,MIA,9,9,115,0.078,FALSE,15649,2965
1997,mip,Kendall Gill,28,NJN,7,7,115,0.061,FALSE,15402,2598
1997,mip,Glen Rice,29,CHH,7,7,115,0.061,FALSE,15314,2509
1997,mip,Lindsey Hunter,26,DET,5,5,115,0.043,FALSE,15432,2806
1997,mip,Kevin Garnett,20,MIN,4,4,115,0.035,FALSE,15412,2936
1997,mip,LaPhonso Ellis,26,DEN,3,3,115,0.026,FALSE,15422,2728
1997,mip,Tom Gugliotta,27,MIN,3,3,115,0.026,FALSE,15624,2755
1997,mip,David Wesley,26,BOS,2,2,115,0.017,FALSE,15218,2786
1997,mip,Tim Hardaway,30,MIA,1,1,115,0.009,FALSE,15618,2552
1997,mip,Eddie Jones,25,LAL,1,1,115,0.009,FALSE,15267,2855
1997,mip,Rony Seikaly,31,ORL,1,1,115,0.009,FALSE,15550,2464
1997,mip,Monty Williams,25,SAS,1,1,115,0.009,FALSE,15489,2880
1997,nba mvp,Karl Malone,33,UTA,63,986,1150,0.857,TRUE,15398,2252
1997,nba mvp,Michael Jordan,33,CHI,52,957,1150,0.832,FALSE,15484,2193
1997,nba mvp,Grant Hill,24,DET,0,376,1150,0.327,FALSE,15316,2863
1997,nba mvp,Tim Hardaway,30,MIA,0,238,1150,0.207,FALSE,15618,2552
1997,nba mvp,Glen Rice,29,CHH,0,134,1150,0.117,FALSE,15314,2509
1997,nba mvp,Gary Payton,28,SEA,0,105,1150,0.091,FALSE,15300,2585
1997,nba mvp,Hakeem Olajuwon,34,HOU,0,95,1150,0.083,FALSE,15325,2176
1997,nba mvp,Patrick Ewing,34,NYK,0,57,1150,0.05,FALSE,15504,2264
1997,nba mvp,Anthony Mason,30,CHH,0,7,1150,0.006,FALSE,15115,2481
1997,nba mvp,Shaquille O'Neal,24,LAL,0,7,1150,0.006,FALSE,15582,2751
1997,nba mvp,Scottie Pippen,31,CHI,0,6,1150,0.005,FALSE,15576,2394
1997,nba mvp,Alonzo Mourning,26,MIA,0,5,1150,0.004,FALSE,15106,2696
1997,nba mvp,Dikembe Mutombo,30,ATL,0,4,1150,0.003,FALSE,15239,2648
1997,nba mvp,Mitch Richmond,31,SAC,0,4,1150,0.003,FALSE,15487,2449
1997,nba mvp,John Stockton,34,UTA,0,3,1150,0.003,FALSE,15392,2183
1997,nba mvp,Charles Barkley,33,HOU,0,2,1150,0.002,FALSE,15165,2162
1997,nba mvp,Tom Gugliotta,27,MIN,0,1,1150,0.001,FALSE,15624,2755
1997,nba mvp,Allen Iverson,21,PHI,0,1,1150,0.001,FALSE,15105,2967
1997,nba mvp,Kevin Johnson,30,PHO,0,1,1150,0.001,FALSE,15413,2371
1997,nba mvp,Steve Smith,27,ATL,0,1,1150,0.001,FALSE,15609,2688
1997,nba roy,Allen Iverson,21,PHI,44,44,115,0.383,TRUE,15105,2967
1997,nba roy,Stephon Marbury,19,MIN,35,35,115,0.304,FALSE,15604,3026
1997,nba roy,Shareef Abdur-Rahim,20,VAN,25,25,115,0.217,FALSE,15583,3024
1997,nba roy,Antoine Walker,20,BOS,6,6,115,0.052,FALSE,15119,2969
1997,nba roy,Kerry Kittles,22,NJN,5,5,115,0.043,FALSE,15408,2998
1997,smoy,John Starks,31,NYK,84,84,115,0.73,TRUE,15391,2438
1997,smoy,Toni Kukoč,28,CHI,7,7,115,0.061,FALSE,15626,2829
1997,smoy,Chris Gatling,29,TOT,6,6,115,0.052,FALSE,15174,2642
1997,smoy,Terry Mills,29,DET,5,5,115,0.043,FALSE,15615,2623
1997,smoy,Dell Curry,32,CHH,4,4,115,0.035,FALSE,15223,2299
1997,smoy,Sam Perkins,35,SEA,4,4,115,0.035,FALSE,15565,2204
1997,smoy,Isaac Austin,27,MIA,1,1,115,0.009,FALSE,15336,2656
1997,smoy,Mark Davis,23,PHI,1,1,115,0.009,FALSE,15455,2944
1997,smoy,Danny Manning,30,PHO,1,1,115,0.009,FALSE,15205,2417
1997,smoy,Bo Outlaw,25,LAC,1,1,115,0.009,FALSE,15137,2771
1997,smoy,Dominique Wilkins,37,SAS,1,1,115,0.009,FALSE,15241,2058
1996,dpoy,Gary Payton,27,SEA,56,56,113,0.496,TRUE,14747,2585
1996,dpoy,Scottie Pippen,30,CHI,15,15,113,0.133,FALSE,14990,2394
1996,dpoy,Dikembe Mutombo,29,DEN,11,11,113,0.097,FALSE,14691,2648
1996,dpoy,David Robinson,30,SAS,9,9,113,0.08,FALSE,14671,2494
1996,dpoy,Hakeem Olajuwon,33,HOU,8,8,113,0.071,FALSE,14779,2176
1996,dpoy,Michael Jordan,32,CHI,7,7,113,0.062,FALSE,14913,2193
1996,dpoy,Dennis Rodman,34,CHI,4,4,113,0.035,FALSE,14682,2301
1996,dpoy,Horace Grant,30,ORL,1,1,113,0.009,FALSE,14788,2361
1996,dpoy,Bo Outlaw,24,LAC,1,1,113,0.009,FALSE,14592,2771
1996,dpoy,Latrell Sprewell,25,GSW,1,1,113,0.009,FALSE,14873,2729
1996,mip,Gheorghe Mureșan,24,WSB,50,50,113,0.442,TRUE,14759,2797
1996,mip,George McCloud,28,DAL,23,23,113,0.204,FALSE,14753,2508
1996,mip,Terrell Brandon,25,CLE,6,6,113,0.053,FALSE,15021,2689
1996,mip,Danny Ferry,29,CLE,6,6,113,0.053,FALSE,14661,2576
1996,mip,Bison Dele,26,LAC,4,4,113,0.035,FALSE,14590,2634
1996,mip,Tracy Murray,24,TOR,4,4,113,0.035,FALSE,15058,2757
1996,mip,Elden Campbell,27,LAL,3,3,113,0.027,FALSE,14721,2583
1996,mip,Shawn Bradley,23,TOT,2,2,113,0.018,FALSE,15001,2825
1996,mip,Chris Childs,28,NJN,2,2,113,0.018,FALSE,14628,2844
1996,mip,Allan Houston,24,DET,2,2,113,0.018,FALSE,14547,2763
1996,mip,Bobby Phills,26,CLE,2,2,113,0.018,FALSE,14597,2635
1996,mip,Dennis Scott,27,ORL,2,2,113,0.018,FALSE,14683,2579
1996,mip,David Wesley,25,BOS,2,2,113,0.018,FALSE,14673,2786
1996,mip,Greg Anthony,28,VAN,1,1,113,0.009,FALSE,14765,2654
1996,mip,Vinny Del Negro,29,SAS,1,1,113,0.009,FALSE,15072,2475
1996,mip,Matt Geiger,26,CHH,1,1,113,0.009,FALSE,14905,2737
1996,mip,Juwan Howard,22,WSB,1,1,113,0.009,FALSE,14840,2874
1996,mip,Jayson Williams,27,NJN,1,1,113,0.009,FALSE,14806,2593
1996,nba mvp,Michael Jordan,32,CHI,109,1114,1130,0.986,TRUE,14913,2193
1996,nba mvp,David Robinson,30,SAS,0,574,1130,0.508,FALSE,14671,2494
1996,nba mvp,Anfernee Hardaway,24,ORL,2,360,1130,0.319,FALSE,14559,2767
1996,nba mvp,Hakeem Olajuwon,33,HOU,1,238,1130,0.211,FALSE,14779,2176
1996,nba mvp,Scottie Pippen,30,CHI,0,226,1130,0.2,FALSE,14990,2394
1996,nba mvp,Gary Payton,27,SEA,0,98,1130,0.087,FALSE,14747,2585
1996,nba mvp,Karl Malone,32,UTA,1,85,1130,0.075,FALSE,14841,2252
1996,nba mvp,Shawn Kemp,26,SEA,0,73,1130,0.065,FALSE,15004,2544
1996,nba mvp,Grant Hill,23,DET,0,63,1130,0.056,FALSE,14762,2863
1996,nba mvp,Shaquille O'Neal,23,ORL,0,63,1130,0.056,FALSE,14997,2751
1996,nba mvp,John Stockton,33,UTA,0,12,1130,0.011,FALSE,14834,2183
1996,nba mvp,Charles Barkley,32,PHO,0,8,1130,0.007,FALSE,14617,2162
1996,nba mvp,Magic Johnson,36,LAL,0,8,1130,0.007,FALSE,14887,1878
1996,nba mvp,Alonzo Mourning,25,MIA,0,6,1130,0.005,FALSE,14548,2696
1996,nba mvp,Dennis Rodman,34,CHI,0,4,1130,0.004,FALSE,14682,2301
1996,nba mvp,Terrell Brandon,25,CLE,0,3,1130,0.003,FALSE,15021,2689
1996,nba mvp,Mitch Richmond,30,SAC,0,3,1130,0.003,FALSE,14920,2449
1996,nba roy,Damon Stoudamire,22,TOR,76,76,113,0.673,TRUE,14657,2911
1996,nba roy,Arvydas Sabonis,31,POR,17,17,113,0.15,FALSE,14576,2897
1996,nba roy,Joe Smith,20,GSW,15,15,113,0.133,FALSE,14823,2932
1996,nba roy,Michael Finley,22,PHO,2,2,113,0.018,FALSE,14912,2948
1996,nba roy,Jerry Stackhouse,21,PHI,2,2,113,0.018,FALSE,14816,2930
1996,nba roy,Kevin Garnett,19,MIN,1,1,113,0.009,FALSE,14858,2936
1996,smoy,Toni Kukoč,27,CHI,45,45,113,0.398,TRUE,15049,2829
1996,smoy,Arvydas Sabonis,31,POR,24,24,113,0.212,FALSE,14576,2897
1996,smoy,Jayson Williams,27,NJN,14,14,113,0.124,FALSE,14806,2593
1996,smoy,Sam Cassell,26,HOU,11,11,113,0.097,FALSE,14980,2822
1996,smoy,Magic Johnson,36,LAL,9,9,113,0.08,FALSE,14887,1878
1996,smoy,Chuck Person,31,SAS,5,5,113,0.044,FALSE,14642,2292
1996,smoy,Dell Curry,31,CHH,2,2,113,0.018,FALSE,14680,2299
1996,smoy,Chris Gatling,28,TOT,2,2,113,0.018,FALSE,14630,2642
1996,smoy,Steve Kerr,30,CHI,1,1,113,0.009,FALSE,15018,2467
1995,dpoy,Dikembe Mutombo,28,DEN,45,45,105,0.429,TRUE,14209,2648
1995,dpoy,Scottie Pippen,29,CHI,16,16,105,0.152,FALSE,14463,2394
1995,dpoy,Hakeem Olajuwon,32,HOU,13,13,105,0.124,FALSE,14276,2176
1995,dpoy,David Robinson,29,SAS,12,12,105,0.114,FALSE,14193,2494
1995,dpoy,Dennis Rodman,33,SAS,11,11,105,0.105,FALSE,14199,2301
1995,dpoy,Derrick McKey,28,IND,2,2,105,0.019,FALSE,14205,2356
1995,dpoy,Nate McMillan,30,SEA,2,2,105,0.019,FALSE,14407,2329
1995,dpoy,Alonzo Mourning,24,CHH,2,2,105,0.019,FALSE,14100,2696
1995,dpoy,Gary Payton,26,SEA,2,2,105,0.019,FALSE,14251,2585
1995,mip,Dana Barros,27,PHI,50,50,105,0.476,TRUE,14182,2493
1995,mip,Elliot Perry,25,PHO,15,15,105,0.143,FALSE,14236,2652
1995,mip,Scott Burrell,24,CHH,8,8,105,0.076,FALSE,14460,2823
1995,mip,Gheorghe Mureșan,23,WSB,8,8,105,0.076,FALSE,14256,2797
1995,mip,Allan Houston,23,DET,6,6,105,0.057,FALSE,14099,2763
1995,mip,Avery Johnson,29,SAS,4,4,105,0.038,FALSE,14119,2406
1995,mip,Tyrone Hill,26,CLE,3,3,105,0.029,FALSE,14520,2630
1995,mip,Popeye Jones,24,DAL,3,3,105,0.029,FALSE,14425,2816
1995,mip,Cedric Ceballos,25,LAL,1,1,105,0.01,FALSE,14149,2572
1995,mip,Vlade Divac,26,LAL,1,1,105,0.01,FALSE,14527,2557
1995,mip,Chris Gatling,27,GSW,1,1,105,0.01,FALSE,14158,2642
1995,mip,Jim Jackson,24,DAL,1,1,105,0.01,FALSE,14315,2722
1995,mip,Rodney Rogers,23,DEN,1,1,105,0.01,FALSE,14446,2821
1995,mip,Rik Smits,28,IND,1,1,105,0.01,FALSE,14440,2458
1995,mip,Nick Van Exel,23,LAL,1,1,105,0.01,FALSE,14412,2814
1995,mip,Walt Williams,24,SAC,1,1,105,0.01,FALSE,14528,2758
1995,nba mvp,David Robinson,29,SAS,73,901,1050,0.858,TRUE,14193,2494
1995,nba mvp,Shaquille O'Neal,22,ORL,12,605,1050,0.576,FALSE,14469,2751
1995,nba mvp,Karl Malone,31,UTA,14,532,1050,0.507,FALSE,14335,2252
1995,nba mvp,Patrick Ewing,32,NYK,2,230,1050,0.219,FALSE,14420,2264
1995,nba mvp,Hakeem Olajuwon,32,HOU,1,147,1050,0.14,FALSE,14276,2176
1995,nba mvp,Charles Barkley,31,PHO,1,96,1050,0.091,FALSE,14150,2162
1995,nba mvp,Scottie Pippen,29,CHI,1,83,1050,0.079,FALSE,14463,2394
1995,nba mvp,John Stockton,32,UTA,1,47,1050,0.045,FALSE,14326,2183
1995,nba mvp,Gary Payton,26,SEA,0,34,1050,0.032,FALSE,14251,2585
1995,nba mvp,Anfernee Hardaway,23,ORL,0,23,1050,0.022,FALSE,14105,2767
1995,nba mvp,Michael Jordan,31,CHI,0,12,1050,0.011,FALSE,14392,2193
1995,nba mvp,Dennis Rodman,33,SAS,0,9,1050,0.009,FALSE,14199,2301
1995,nba mvp,Jason Kidd,21,DAL,0,7,1050,0.007,FALSE,14304,2870
1995,nba mvp,Clyde Drexler,32,TOT,0,3,1050,0.003,FALSE,14172,2110
1995,nba mvp,Cedric Ceballos,25,LAL,0,1,1050,0.001,FALSE,14149,2572
1995,nba roy,Grant Hill,22,DET,43,43,105,0.41,TRUE,14259,2863
1995,nba roy,Jason Kidd,21,DAL,43,43,105,0.41,TRUE,14304,2870
1995,nba roy,Glenn Robinson,22,MIL,15,15,105,0.143,FALSE,14258,2862
1995,nba roy,Eddie Jones,23,LAL,2,2,105,0.019,FALSE,14233,2855
1995,nba roy,Brian Grant,22,SAC,1,1,105,0.01,FALSE,14137,2840
1995,nba roy,Juwan Howard,21,WSB,1,1,105,0.01,FALSE,14334,2874
1995,smoy,Anthony Mason,28,NYK,47,47,105,0.448,TRUE,14109,2481
1995,smoy,Dell Curry,30,CHH,18,18,105,0.171,FALSE,14198,2299
1995,smoy,Chuck Person,30,SAS,12,12,105,0.114,FALSE,14166,2292
1995,smoy,Nate McMillan,30,SEA,9,9,105,0.086,FALSE,14407,2329
1995,smoy,Dennis Scott,26,ORL,7,7,105,0.067,FALSE,14200,2579
1995,smoy,Byron Scott,33,IND,6,6,105,0.057,FALSE,14145,2107
1995,smoy,Antoine Carr,33,UTA,3,3,105,0.029,FALSE,14113,2159
1995,smoy,Chris Gatling,27,GSW,2,2,105,0.019,FALSE,14158,2642
1995,smoy,Armen Gilliam,30,NJN,1,1,105,0.01,FALSE,14117,2344
1994,dpoy,Hakeem Olajuwon,31,HOU,23,23,101,0.228,TRUE,13792,2176
1994,dpoy,David Robinson,28,SAS,22,22,101,0.218,FALSE,13717,2494
1994,dpoy,Dikembe Mutombo,27,DEN,19,19,101,0.188,FALSE,13733,2648
1994,dpoy,Scottie Pippen,28,CHI,11,11,101,0.109,FALSE,14007,2394
1994,dpoy,Gary Payton,25,SEA,9,9,101,0.089,FALSE,13774,2585
1994,dpoy,Dennis Rodman,32,SAS,8,8,101,0.079,FALSE,13724,2301
1994,dpoy,Mookie Blaylock,26,ATL,3,3,101,0.03,FALSE,13937,2531
1994,dpoy,Nate McMillan,29,SEA,3,3,101,0.03,FALSE,13943,2329
1994,dpoy,Charles Oakley,30,NYK,2,2,101,0.02,FALSE,13671,2230
1994,dpoy,Horace Grant,28,CHI,1,1,101,0.01,FALSE,13800,2361
1994,mip,Don MacLean,24,WSB,55,55,101,0.545,TRUE,13739,2711
1994,mip,Latrell Sprewell,23,GSW,29,29,101,0.287,FALSE,13881,2729
1994,mip,Gary Payton,25,SEA,5,5,101,0.05,FALSE,13774,2585
1994,mip,Mookie Blaylock,26,ATL,2,2,101,0.02,FALSE,13937,2531
1994,mip,Dale Davis,24,IND,2,2,101,0.02,FALSE,13695,2644
1994,mip,Rod Strickland,27,POR,2,2,101,0.02,FALSE,13986,2461
1994,mip,Vincent Askew,27,SEA,1,1,101,0.01,FALSE,14078,2399
1994,mip,Dana Barros,26,PHI,1,1,101,0.01,FALSE,13699,2493
1994,mip,Rex Chapman,26,WSB,1,1,101,0.01,FALSE,13973,2455
1994,mip,Bison Dele,24,DEN,1,1,101,0.01,FALSE,13649,2634
1994,mip,Pete Myers,30,CHI,1,1,101,0.01,FALSE,13962,2333
1994,mip,Olden Polynice,29,TOT,1,1,101,0.01,FALSE,13949,2382
1994,nba mvp,Hakeem Olajuwon,31,HOU,66,889,1010,0.88,TRUE,13792,2176
1994,nba mvp,David Robinson,28,SAS,24,730,1010,0.723,FALSE,13717,2494
1994,nba mvp,Scottie Pippen,28,CHI,7,390,1010,0.386,FALSE,14007,2394
1994,nba mvp,Shaquille O'Neal,21,ORL,3,289,1010,0.286,FALSE,14015,2751
1994,nba mvp,Patrick Ewing,31,NYK,1,255,1010,0.252,FALSE,13956,2264
1994,nba mvp,Gary Payton,25,SEA,0,20,1010,0.02,FALSE,13774,2585
1994,nba mvp,Shawn Kemp,24,SEA,0,17,1010,0.017,FALSE,14017,2544
1994,nba mvp,Karl Malone,30,UTA,0,17,1010,0.017,FALSE,13852,2252
